id_tweets,sentiment_mistral,prompt
NA,neutral,5
NA,negative,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,positive,5
NA,negative,5
NA,neutral,5
NA,neutral,5
NA,negative,5
NA,positive,5
NA,neutral,5
NA,positive,5
NA,neutral,5
NA,negative,5
NA,negative,5
NA,neutral,5
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,positive,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,positive,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,positive,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,positive,6
NA,positive,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,positive,6
NA,positive,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,negative,6
NA,neutral,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,negative,6
NA,neutral,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,negative,6
NA,positive,6
NA,neutral,6
NA,neutral,6
NA,neutral,6
NA,negative,6
NA,negative,6
NA,positive,6
NA,neutral,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,positive,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,positive,7
NA,neutral,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,neutral,7
NA,neutral,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,negative,7
NA,positive,7
NA,negative,7
NA,neutral,7
NA,positive,7
NA,negative,7
NA,positive,7
NA,neutral,7
NA,positive,7
NA,neutral,7
NA,negative,7
NA,positive,7
NA,positive,7
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,positive,8
NA,positive,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,positive,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,positive,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,positive,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,positive,8
NA,neutral,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,positive,8
NA,negative,8
NA,neutral,8
NA,neutral,8
NA,negative,8
NA,positive,8
NA,neutral,8
NA,positive,8
NA,neutral,8
NA,negative,8
NA,negative,8
NA,positive,8
